-148	65
-149	65
-147	65
-149	64
-148	64
-147	64
-150	64
-146	64
-151	64
-151	63
-150	63
-149	63
-148	63
-147	63
-146	63
-145	63
-152	63
-144	63
-153	63
-153	62
-152	62
-151	62
-150	62
-149	62
-148	62
-147	62
-146	62
-145	62
-144	62
-142	62
-143	62
-140	62
-139	62
-141	62
-138	62
-153	61
-152	61
-151	61
-150	61
-149	61
-148	61
-147	61
-146	61
-145	61
-144	61
-143	61
-142	61
-141	61
-140	61
-139	61
-138	61
-154	61
-154	60
-153	60
-152	60
-151	60
-150	60
-149	60
-148	60
-147	60
-146	60
-145	60
-144	60
-143	60
-142	60
-141	60
-140	60
-139	60
-138	60
-155	60
-155	59
-154	59
-153	59
-152	59
-151	59
-150	59
-149	59
-148	59
-147	59
-146	59
-145	59
-138	59
-156	59
-157	59
-157	58
-156	58
-155	58
-154	58
-153	58
-152	58
-151	58
-150	58
-149	58
-148	58
-147	58
-158	58
-159	57
-158	57
-157	57
-156	57
-155	57
-154	57
-153	57
-152	57
-151	57
-150	57
-149	57
-148	57
-160	57
-162	57
-161	57
-162	56
-161	56
-160	56
-159	56
-158	56
-157	56
-156	56
-155	56
-154	56
-153	56
-152	56
-151	56
-163	56
166	56
-164	56
167	56
166	55
167	55
-165	55
-164	55
-163	55
-162	55
-161	55
-160	55
-159	55
-158	55
-157	55
-156	55
-155	55
-154	55
-153	55
-166	55
168	55
165	55
-167	55
-168	55
-169	55
166	54
167	54
168	54
169	54
-169	54
-168	54
-167	54
-166	54
-165	54
-164	54
-163	54
-162	54
-161	54
-160	54
-159	54
-158	54
-157	54
-156	54
172	54
-170	54
170	54
171	54
173	54
-171	54
174	54
-172	54
168	53
169	53
170	53
171	53
172	53
173	53
174	53
-172	53
-171	53
-170	53
-169	53
-168	53
-167	53
-166	53
-165	53
-164	53
-163	53
-162	53
-161	53
-173	53
-174	53
175	53
-175	53
177	53
-176	53
178	53
176	53
-177	53
179	53
180	53
-178	53
-179	53
171	52
172	52
173	52
174	52
175	52
176	52
177	52
178	52
179	52
180	52
-179	52
-178	52
-177	52
-176	52
-175	52
-174	52
-173	52
-172	52
-171	52
-170	52
-169	52
-168	52
-167	52
-166	52
-165	52
174	51
175	51
176	51
177	51
178	51
179	51
180	51
-179	51
-178	51
-177	51
-176	51
-175	51
-174	51
-173	51
-172	51
-171	51
-170	51
-169	51
179	50
180	50
-179	50
-178	50
-177	50
-176	50
13	41
14	41
15	41
12	41
16	41
12	40
13	40
14	40
15	40
16	40
17	40
18	40
13	39
14	39
15	39
16	39
17	39
18	39
19	39
13	38
14	38
15	38
16	38
17	38
18	38
19	38
20	38
13	37
14	37
15	37
16	37
17	37
18	37
19	37
20	37
15	36
16	36
17	36
18	36
-107	22
-106	22
-107	21
-106	21
-105	21
-104	21
-101	21
-103	21
-100	21
-99	21
-106	20
-105	20
-104	20
-103	20
-101	20
-100	20
-99	20
-98	20
-102	20
-97	20
-106	19
-105	19
-104	19
-103	19
-102	19
-101	19
-100	19
-99	19
-98	19
-97	19
-96	19
-95	19
-94	19
-105	18
-104	18
-103	18
-102	18
-101	18
-100	18
-99	18
-98	18
-97	18
-96	18
-95	18
-94	18
-93	18
-103	17
-102	17
-101	17
-100	17
-99	17
-98	17
-97	17
-96	17
-95	17
-94	17
-93	17
-92	17
-100	16
-99	16
-98	16
-97	16
-96	16
-95	16
-94	16
-93	16
-92	16
-91	16
-98	15
-97	15
-96	15
-95	15
-94	15
-93	15
-92	15
-91	15
-90	15
-89	15
-95	14
-94	14
-93	14
-92	14
-91	14
-90	14
-89	14
-88	14
-87	14
-93	13
-92	13
-91	13
-90	13
-89	13
-88	13
-87	13
-86	13
-91	12
-90	12
-89	12
-88	12
-87	12
-86	12
-85	12
-88	11
-87	11
-86	11
-85	11
-84	11
-83	11
-87	10
-86	10
-85	10
-84	10
-83	10
-86	9
-85	9
-84	9
-83	9
-84	8
-83	8
-83	7
-71	20
-70	20
-66	20
-65	20
-67	20
-64	20
-69	20
-68	20
-63	20
-71	19
-70	19
-69	19
-68	19
-67	19
-66	19
-65	19
-64	19
-63	19
-62	19
-61	19
-71	18
-70	18
-69	18
-68	18
-67	18
-66	18
-65	18
-64	18
-63	18
-62	18
-61	18
-60	18
-65	17
-64	17
-63	17
-62	17
-61	17
-60	17
-59	17
-63	16
-62	16
-61	16
-60	16
-59	16
-62	15
-61	15
-60	15
-59	15
-58	15
-62	14
-61	14
-60	14
-59	14
-58	14
-62	13
-61	13
-60	13
-59	13
-58	13
-62	12
-61	12
-60	12
-59	12
-58	12
-63	12
-57	12
-63	11
-62	11
-61	11
-60	11
-59	11
-58	11
-63	10
-62	10
-61	10
-60	10
-59	10
-58	10
-64	10
124	8
124	7
125	7
123	7
123	6
124	6
125	6
126	6
124	5
125	5
124	11
125	11
124	10
125	10
124	9
125	9
123	8
124	8
125	8
126	8
123	7
124	7
125	7
126	7
123	6
124	6
125	6
126	6
122	6
122	5
123	5
124	5
125	5
126	5
127	5
128	5
122	4
123	4
124	4
125	4
126	4
127	4
128	4
129	4
121	4
121	3
122	3
123	3
124	3
125	3
126	3
127	3
128	3
129	3
130	3
120	2
121	2
122	2
123	2
124	2
125	2
126	2
127	2
128	2
129	2
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
123	-1
124	-1
126	-1
127	-1
128	-1
22	40
31	40
21	40
32	40
33	40
21	39
22	39
31	39
32	39
33	39
23	39
30	39
24	39
26	39
20	39
25	39
20	38
21	38
22	38
23	38
24	38
25	38
26	38
27	38
30	38
31	38
32	38
33	38
29	38
28	38
19	38
34	38
19	37
20	37
21	37
22	37
23	37
24	37
25	37
26	37
27	37
28	37
29	37
30	37
31	37
32	37
33	37
34	37
19	36
20	36
21	36
22	36
23	36
24	36
25	36
26	36
27	36
28	36
29	36
30	36
31	36
32	36
33	36
34	36
35	36
19	35
20	35
21	35
22	35
23	35
24	35
25	35
26	35
27	35
28	35
29	35
30	35
31	35
32	35
33	35
34	35
35	35
36	35
20	34
21	34
22	34
23	34
24	34
25	34
26	34
27	34
28	34
29	34
30	34
32	34
33	34
34	34
35	34
21	33
22	33
23	33
24	33
25	33
26	33
27	33
28	33
25	32
26	32
27	32
76	34
75	34
77	34
75	33
76	33
77	33
78	33
75	32
76	32
77	32
78	32
79	32
76	31
77	31
78	31
79	31
80	31
81	31
77	30
78	30
79	30
80	30
81	30
82	30
83	30
79	29
80	29
81	29
82	29
83	29
84	29
85	29
86	29
81	28
82	28
83	28
84	28
85	28
86	28
87	28
89	28
88	28
92	28
90	28
91	28
84	27
85	27
86	27
87	27
88	27
89	27
90	27
91	27
92	27
71	37
70	37
69	37
72	37
69	36
70	36
71	36
72	36
69	35
70	35
71	35
134	35
135	35
136	35
137	35
138	35
139	35
140	35
141	35
142	35
135	34
136	34
137	34
138	34
139	34
140	34
141	34
142	34
135	33
136	33
137	33
138	33
139	33
140	33
141	33
142	33
136	32
137	32
138	32
139	32
140	32
141	32
142	32
136	31
137	31
138	31
139	31
140	31
141	31
142	31
136	30
137	30
138	30
139	30
140	30
141	30
142	30
143	30
137	29
138	29
139	29
140	29
141	29
142	29
143	29
138	28
139	28
140	28
141	28
142	28
143	28
139	27
140	27
141	27
142	27
143	27
140	26
141	26
142	26
143	26
140	25
141	25
142	25
143	25
141	24
142	24
143	24
144	24
141	23
