0.5	11.8748992443325
1.0	12.332753115264799
1.5	12.552095808383235
2.0	13.064984243697479
2.5	13.439369432071276
3.0	14.904752304147479
3.5	15.51691616766466
4.0	16.005186688311692
4.5	16.168194029850742
5.0	16.47709134615386
5.5	17.04110429447853
6.0	16.85465614186852
6.5	17.33665354330709
7.0	17.32083333333333
7.5	17.769117647058824
8.0	17.122702702702707
8.5	17.323095238095238
9.0	17.420125000000002
9.5	17.539112903225806
10.0	17.685142857142854
10.5	17.87661290322581
11.0	18.075677966101697
11.5	17.94048780487805
12.0	18.310823529411756
12.5	18.297588582677164
13.0	18.593451086956524
13.5	18.897686335403726
14.0	19.565547945205477
14.5	20.0382578125
15.0	20.329637096774185
15.5	20.353018867924526
16.0	19.651758241758245
16.5	20.123749999999998
17.0	19.05694954128441
17.5	18.785558510638296
18.0	18.958448275862075
18.5	18.81774261603376
19.0	18.742186234817805
19.5	18.558181818181815
20.0	19.05551229508196
20.5	19.224543478260856
21.0	18.963645161290327
21.5	19.61652173913044
22.0	19.454691943127965
22.5	19.127066666666668
23.0	18.654512383900936
23.5	19.38838145896656
24.0	19.564542586750775
24.5	19.88052536231883
25.0	19.842462962962962
25.5	19.61339222614842
26.0	19.3206346749226
26.5	19.182227414330228
27.0	18.63763736263736
27.5	18.097762850467287
28.0	18.578912213740452
28.5	18.54900862068965
29.0	18.637234848484837
29.5	18.899659926470587
30.0	18.896994949494953
30.5	18.644203187251012
31.0	18.73935141509434
31.5	18.989075630252103
32.0	19.023688888888877
32.5	18.705352272727275
33.0	18.37929916317992
33.5	18.539635193133044
34.0	20.13403225806451
34.5	20.312197802197797
35.0	20.347499999999997
35.5	20.401956521739127
36.0	20.08672413793103
36.5	20.478750000000005
37.0	20.544444444444444
37.5	21.01833333333333
38.0	21.004117647058823
38.5	21.49
39.0	21.8075
39.5	22.25142857142857
40.0	22.5965
40.5	22.528044354838705
41.0	22.230000000000004
41.5	23.695894736842106
42.0	22.783263888888886
42.5	22.850624999999994
43.0	23.256442307692314
43.5	23.297727272727276
44.0	23.336923076923078
44.5	22.953846153846158
45.0	23.362857142857145
45.5	23.752
46.0	24.53857142857143
46.5	24.736666666666665
47.0	25.37777777777778
47.5	25.8625
48.0	25.982142857142854
48.5	26.85625
49.0	26.726666666666663
49.5	27.006666666666664
50.0	26.951428571428576
50.5	27.847
51.0	27.491666666666664
51.5	27.727500000000003
52.0	27.253750000000004
52.5	27.441153846153846
53.0	26.8759375
53.5	26.34
54.0	26.033421052631578
54.5	26.117894736842107
55.0	26.44892156862745
55.5	25.267058823529407
56.0	25.284375
56.5	25.03033333333333
57.0	24.2859375
57.5	24.026923076923076
58.0	23.854374999999997
58.5	23.25277777777778
59.0	23.894
59.5	23.976249999999997
60.0	24.4625
60.5	25.146666666666665
61.0	24.64777777777778
61.5	24.89666666666667
62.0	24.755000000000003
62.5	24.64
63.0	23.884999999999998
63.5	24.07222222222222
64.0	24.703333333333333
64.5	24.55
65.0	24.09176470588235
65.5	24.235
